timestamp,station_id,rentals_count,returns_count,bikes_available,docks_available
2025-07-06 05:00:00,ST_HUBANDLAND,3.2,2.2,16,14
2025-07-06 05:00:00,ST_RESIDENZ,3.5,3.5,22,8
2025-07-06 05:00:00,ST_TALAVERA,7.0,8.0,12,18
2025-07-06 06:00:00,ST_HUBANDLAND,3.2,1.2,7,23
2025-07-06 06:00:00,ST_RESIDENZ,4.5,3.5,5,25
2025-07-06 06:00:00,ST_TALAVERA,7.0,8.0,5,25
2025-07-06 07:00:00,ST_HUBANDLAND,0.0,0.0,14,16
2025-07-06 07:00:00,ST_RESIDENZ,0.0,0.0,16,14
2025-07-06 07:00:00,ST_TALAVERA,1.0,1.0,13,17
2025-07-06 08:00:00,ST_HUBANDLAND,5.6,4.6,12,18
2025-07-06 08:00:00,ST_RESIDENZ,21.0,23.0,14,16
2025-07-06 08:00:00,ST_TALAVERA,7.0,8.0,16,14
2025-07-06 09:00:00,ST_HUBANDLAND,3.6,5.6,10,20
2025-07-06 09:00:00,ST_RESIDENZ,21.0,23.0,6,24
2025-07-06 09:00:00,ST_TALAVERA,7.0,8.0,12,18
2025-07-06 10:00:00,ST_HUBANDLAND,4.6,3.6,18,12
2025-07-06 10:00:00,ST_RESIDENZ,22.0,21.0,13,17
2025-07-06 10:00:00,ST_TALAVERA,7.0,8.0,21,9
2025-07-06 11:00:00,ST_HUBANDLAND,5.6,5.6,21,9
2025-07-06 11:00:00,ST_RESIDENZ,22.0,21.0,6,24
2025-07-06 11:00:00,ST_TALAVERA,7.0,8.0,14,16
2025-07-06 12:00:00,ST_HUBANDLAND,4.6,5.6,23,7
2025-07-06 12:00:00,ST_RESIDENZ,24.0,23.0,18,12
2025-07-06 12:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-06 13:00:00,ST_HUBANDLAND,2.6,5.6,20,10
2025-07-06 13:00:00,ST_RESIDENZ,21.0,24.0,15,15
2025-07-06 13:00:00,ST_TALAVERA,7.0,8.0,23,7
2025-07-06 14:00:00,ST_HUBANDLAND,5.6,4.6,19,11
2025-07-06 14:00:00,ST_RESIDENZ,24.0,22.0,15,15
2025-07-06 14:00:00,ST_TALAVERA,7.0,66.0,10,20
2025-07-06 15:00:00,ST_HUBANDLAND,0.0,1.0,19,11
2025-07-06 15:00:00,ST_RESIDENZ,4.0,4.0,21,9
2025-07-06 15:00:00,ST_TALAVERA,1.0,13.0,23,7
2025-07-06 16:00:00,ST_HUBANDLAND,3.6,4.6,5,25
2025-07-06 16:00:00,ST_RESIDENZ,21.0,22.0,8,22
2025-07-06 16:00:00,ST_TALAVERA,7.0,66.0,22,8
2025-07-06 17:00:00,ST_HUBANDLAND,5.6,4.6,16,14
2025-07-06 17:00:00,ST_RESIDENZ,22.0,21.0,17,13
2025-07-06 17:00:00,ST_TALAVERA,7.0,66.0,19,11
2025-07-06 18:00:00,ST_HUBANDLAND,5.6,5.6,14,16
2025-07-06 18:00:00,ST_RESIDENZ,24.0,22.0,11,19
2025-07-06 18:00:00,ST_TALAVERA,7.0,66.0,6,24
2025-07-06 19:00:00,ST_HUBANDLAND,5.6,5.6,18,12
2025-07-06 19:00:00,ST_RESIDENZ,24.0,23.0,20,10
2025-07-06 19:00:00,ST_TALAVERA,7.0,8.0,18,12
2025-07-06 20:00:00,ST_HUBANDLAND,2.6,2.6,14,16
2025-07-06 20:00:00,ST_RESIDENZ,24.0,23.0,5,25
2025-07-06 20:00:00,ST_TALAVERA,7.0,8.0,14,16
2025-07-06 21:00:00,ST_HUBANDLAND,0.2,1.2,14,16
2025-07-06 21:00:00,ST_RESIDENZ,1.5,3.5,17,13
2025-07-06 21:00:00,ST_TALAVERA,72.0,8.0,20,10
2025-07-06 22:00:00,ST_HUBANDLAND,1.2,0.2,24,6
2025-07-06 22:00:00,ST_RESIDENZ,2.5,3.5,5,25
2025-07-06 22:00:00,ST_TALAVERA,72.0,8.0,11,19
2025-07-06 23:00:00,ST_HUBANDLAND,0.0,0.0,15,15
2025-07-06 23:00:00,ST_RESIDENZ,0.0,0.0,15,15
2025-07-06 23:00:00,ST_TALAVERA,14.0,1.0,12,18
2025-07-07 00:00:00,ST_HUBANDLAND,3.3,2.3,20,10
2025-07-07 00:00:00,ST_RESIDENZ,4.0,4.0,10,20
2025-07-07 00:00:00,ST_TALAVERA,72.0,8.0,14,16
2025-07-07 01:00:00,ST_HUBANDLAND,1.3,1.3,13,17
2025-07-07 01:00:00,ST_RESIDENZ,4.0,4.0,24,6
2025-07-07 01:00:00,ST_TALAVERA,72.0,8.0,19,11
2025-07-07 02:00:00,ST_HUBANDLAND,4.3,1.3,19,11
2025-07-07 02:00:00,ST_RESIDENZ,4.0,3.0,7,23
2025-07-07 02:00:00,ST_TALAVERA,7.0,8.0,12,18
2025-07-07 03:00:00,ST_HUBANDLAND,3.3,2.3,18,12
2025-07-07 03:00:00,ST_RESIDENZ,4.0,4.0,16,14
2025-07-07 03:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-07 04:00:00,ST_HUBANDLAND,3.3,2.3,23,7
2025-07-07 04:00:00,ST_RESIDENZ,3.0,2.0,9,21
2025-07-07 04:00:00,ST_TALAVERA,7.0,8.0,16,14
2025-07-07 05:00:00,ST_HUBANDLAND,1.3,2.3,13,17
2025-07-07 05:00:00,ST_RESIDENZ,3.0,3.0,13,17
2025-07-07 05:00:00,ST_TALAVERA,7.0,8.0,12,18
2025-07-07 06:00:00,ST_HUBANDLAND,2.3,3.3,8,22
2025-07-07 06:00:00,ST_RESIDENZ,3.0,1.0,16,14
2025-07-07 06:00:00,ST_TALAVERA,7.0,8.0,19,11
2025-07-07 07:00:00,ST_HUBANDLAND,1.3,2.3,11,19
2025-07-07 07:00:00,ST_RESIDENZ,4.0,3.0,14,16
2025-07-07 07:00:00,ST_TALAVERA,7.0,8.0,16,14
2025-07-07 08:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,12,18
2025-07-07 08:00:00,ST_RESIDENZ,17.0,15.0,23,7
2025-07-07 08:00:00,ST_TALAVERA,7.0,8.0,15,15
2025-07-07 09:00:00,ST_HUBANDLAND,19.900000000000002,19.900000000000002,12,18
2025-07-07 09:00:00,ST_RESIDENZ,15.0,17.0,9,21
2025-07-07 09:00:00,ST_TALAVERA,7.0,8.0,23,7
2025-07-07 10:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,23,7
2025-07-07 10:00:00,ST_RESIDENZ,14.0,16.0,9,21
2025-07-07 10:00:00,ST_TALAVERA,7.0,8.0,18,12
2025-07-07 11:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,19,11
2025-07-07 11:00:00,ST_RESIDENZ,15.0,17.0,13,17
2025-07-07 11:00:00,ST_TALAVERA,7.0,8.0,22,8
2025-07-07 12:00:00,ST_HUBANDLAND,17.900000000000002,16.900000000000002,20,10
2025-07-07 12:00:00,ST_RESIDENZ,16.0,16.0,24,6
2025-07-07 12:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-07 13:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,13,17
2025-07-07 13:00:00,ST_RESIDENZ,15.0,15.0,21,9
2025-07-07 13:00:00,ST_TALAVERA,7.0,8.0,8,22
2025-07-07 14:00:00,ST_HUBANDLAND,3.0,3.0,16,14
2025-07-07 14:00:00,ST_RESIDENZ,3.0,3.0,14,16
2025-07-07 14:00:00,ST_TALAVERA,1.0,13.0,21,9
2025-07-07 15:00:00,ST_HUBANDLAND,17.900000000000002,19.900000000000002,20,10
2025-07-07 15:00:00,ST_RESIDENZ,16.0,17.0,5,25
2025-07-07 15:00:00,ST_TALAVERA,7.0,66.0,23,7
2025-07-07 16:00:00,ST_HUBANDLAND,17.900000000000002,17.900000000000002,8,22
2025-07-07 16:00:00,ST_RESIDENZ,16.0,17.0,20,10
2025-07-07 16:00:00,ST_TALAVERA,7.0,66.0,13,17
2025-07-07 17:00:00,ST_HUBANDLAND,3.0,3.0,9,21
2025-07-07 17:00:00,ST_RESIDENZ,2.0,3.0,19,11
2025-07-07 17:00:00,ST_TALAVERA,1.0,13.0,11,19
2025-07-07 18:00:00,ST_HUBANDLAND,19.900000000000002,18.900000000000002,12,18
2025-07-07 18:00:00,ST_RESIDENZ,14.0,16.0,21,9
2025-07-07 18:00:00,ST_TALAVERA,7.0,66.0,5,25
2025-07-07 19:00:00,ST_HUBANDLAND,18.900000000000002,16.900000000000002,5,25
2025-07-07 19:00:00,ST_RESIDENZ,16.0,14.0,24,6
2025-07-07 19:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-07 20:00:00,ST_HUBANDLAND,16.900000000000002,18.900000000000002,10,20
2025-07-07 20:00:00,ST_RESIDENZ,16.0,16.0,17,13
2025-07-07 20:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-07 21:00:00,ST_HUBANDLAND,2.3,4.3,19,11
2025-07-07 21:00:00,ST_RESIDENZ,2.0,2.0,5,25
2025-07-07 21:00:00,ST_TALAVERA,72.0,8.0,24,6
2025-07-07 22:00:00,ST_HUBANDLAND,3.3,3.3,8,22
2025-07-07 22:00:00,ST_RESIDENZ,3.0,1.0,12,18
2025-07-07 22:00:00,ST_TALAVERA,72.0,8.0,11,19
2025-07-07 23:00:00,ST_HUBANDLAND,1.3,1.3,15,15
2025-07-07 23:00:00,ST_RESIDENZ,4.0,2.0,9,21
2025-07-07 23:00:00,ST_TALAVERA,72.0,8.0,12,18
2025-07-08 00:00:00,ST_HUBANDLAND,3.3,2.3,9,21
2025-07-08 00:00:00,ST_RESIDENZ,2.0,3.0,10,20
2025-07-08 00:00:00,ST_TALAVERA,72.0,8.0,20,10
2025-07-08 01:00:00,ST_HUBANDLAND,2.3,3.3,22,8
2025-07-08 01:00:00,ST_RESIDENZ,4.0,1.0,24,6
2025-07-08 01:00:00,ST_TALAVERA,72.0,8.0,7,23
2025-07-08 02:00:00,ST_HUBANDLAND,3.3,4.3,19,11
2025-07-08 02:00:00,ST_RESIDENZ,4.0,2.0,18,12
2025-07-08 02:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-08 03:00:00,ST_HUBANDLAND,0.0,0.0,22,8
2025-07-08 03:00:00,ST_RESIDENZ,0.0,0.0,15,15
2025-07-08 03:00:00,ST_TALAVERA,1.0,1.0,14,16
2025-07-08 04:00:00,ST_HUBANDLAND,2.3,4.3,24,6
2025-07-08 04:00:00,ST_RESIDENZ,3.0,1.0,10,20
2025-07-08 04:00:00,ST_TALAVERA,7.0,8.0,22,8
2025-07-08 05:00:00,ST_HUBANDLAND,3.3,2.3,17,13
2025-07-08 05:00:00,ST_RESIDENZ,1.0,1.0,15,15
2025-07-08 05:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-08 06:00:00,ST_HUBANDLAND,1.3,4.3,9,21
2025-07-08 06:00:00,ST_RESIDENZ,1.0,2.0,17,13
2025-07-08 06:00:00,ST_TALAVERA,7.0,8.0,9,21
2025-07-08 07:00:00,ST_HUBANDLAND,3.3,1.3,5,25
2025-07-08 07:00:00,ST_RESIDENZ,4.0,4.0,16,14
2025-07-08 07:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-08 08:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,22,8
2025-07-08 08:00:00,ST_RESIDENZ,16.0,14.0,6,24
2025-07-08 08:00:00,ST_TALAVERA,7.0,8.0,21,9
2025-07-08 09:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,18,12
2025-07-08 09:00:00,ST_RESIDENZ,15.0,15.0,7,23
2025-07-08 09:00:00,ST_TALAVERA,7.0,8.0,8,22
2025-07-08 10:00:00,ST_HUBANDLAND,18.900000000000002,18.900000000000002,9,21
2025-07-08 10:00:00,ST_RESIDENZ,17.0,14.0,8,22
2025-07-08 10:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-08 11:00:00,ST_HUBANDLAND,19.900000000000002,19.900000000000002,10,20
2025-07-08 11:00:00,ST_RESIDENZ,15.0,14.0,21,9
2025-07-08 11:00:00,ST_TALAVERA,7.0,8.0,23,7
2025-07-08 12:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,20,10
2025-07-08 12:00:00,ST_RESIDENZ,15.0,14.0,10,20
2025-07-08 12:00:00,ST_TALAVERA,7.0,8.0,14,16
2025-07-08 13:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,16,14
2025-07-08 13:00:00,ST_RESIDENZ,16.0,17.0,11,19
2025-07-08 13:00:00,ST_TALAVERA,7.0,8.0,7,23
2025-07-08 14:00:00,ST_HUBANDLAND,18.900000000000002,16.900000000000002,24,6
2025-07-08 14:00:00,ST_RESIDENZ,16.0,16.0,19,11
2025-07-08 14:00:00,ST_TALAVERA,7.0,66.0,7,23
2025-07-08 15:00:00,ST_HUBANDLAND,17.900000000000002,18.900000000000002,22,8
2025-07-08 15:00:00,ST_RESIDENZ,14.0,16.0,15,15
2025-07-08 15:00:00,ST_TALAVERA,7.0,66.0,21,9
2025-07-08 16:00:00,ST_HUBANDLAND,19.900000000000002,18.900000000000002,6,24
2025-07-08 16:00:00,ST_RESIDENZ,14.0,17.0,7,23
2025-07-08 16:00:00,ST_TALAVERA,7.0,66.0,14,16
2025-07-08 17:00:00,ST_HUBANDLAND,17.900000000000002,18.900000000000002,17,13
2025-07-08 17:00:00,ST_RESIDENZ,16.0,17.0,10,20
2025-07-08 17:00:00,ST_TALAVERA,7.0,66.0,21,9
2025-07-08 18:00:00,ST_HUBANDLAND,16.900000000000002,16.900000000000002,21,9
2025-07-08 18:00:00,ST_RESIDENZ,17.0,15.0,6,24
2025-07-08 18:00:00,ST_TALAVERA,7.0,66.0,21,9
2025-07-08 19:00:00,ST_HUBANDLAND,3.0,3.0,21,9
2025-07-08 19:00:00,ST_RESIDENZ,2.0,2.0,18,12
2025-07-08 19:00:00,ST_TALAVERA,1.0,1.0,8,22
2025-07-08 20:00:00,ST_HUBANDLAND,17.900000000000002,19.900000000000002,20,10
2025-07-08 20:00:00,ST_RESIDENZ,15.0,17.0,13,17
2025-07-08 20:00:00,ST_TALAVERA,7.0,8.0,10,20
2025-07-08 21:00:00,ST_HUBANDLAND,2.3,4.3,22,8
2025-07-08 21:00:00,ST_RESIDENZ,4.0,2.0,22,8
2025-07-08 21:00:00,ST_TALAVERA,72.0,8.0,16,14
2025-07-08 22:00:00,ST_HUBANDLAND,2.3,1.3,12,18
2025-07-08 22:00:00,ST_RESIDENZ,2.0,3.0,23,7
2025-07-08 22:00:00,ST_TALAVERA,72.0,8.0,24,6
2025-07-08 23:00:00,ST_HUBANDLAND,0.0,0.0,7,23
2025-07-08 23:00:00,ST_RESIDENZ,0.0,0.0,16,14
2025-07-08 23:00:00,ST_TALAVERA,14.0,1.0,21,9
2025-07-09 00:00:00,ST_HUBANDLAND,1.3,2.3,21,9
2025-07-09 00:00:00,ST_RESIDENZ,2.0,3.0,17,13
2025-07-09 00:00:00,ST_TALAVERA,72.0,8.0,21,9
2025-07-09 01:00:00,ST_HUBANDLAND,1.3,2.3,22,8
2025-07-09 01:00:00,ST_RESIDENZ,4.0,3.0,16,14
2025-07-09 01:00:00,ST_TALAVERA,72.0,8.0,14,16
2025-07-09 02:00:00,ST_HUBANDLAND,2.3,3.3,10,20
2025-07-09 02:00:00,ST_RESIDENZ,3.0,2.0,16,14
2025-07-09 02:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-09 03:00:00,ST_HUBANDLAND,2.3,4.3,12,18
2025-07-09 03:00:00,ST_RESIDENZ,4.0,1.0,22,8
2025-07-09 03:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-09 04:00:00,ST_HUBANDLAND,4.3,4.3,17,13
2025-07-09 04:00:00,ST_RESIDENZ,2.0,2.0,13,17
2025-07-09 04:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-09 05:00:00,ST_HUBANDLAND,1.3,2.3,12,18
2025-07-09 05:00:00,ST_RESIDENZ,4.0,1.0,21,9
2025-07-09 05:00:00,ST_TALAVERA,7.0,8.0,7,23
2025-07-09 06:00:00,ST_HUBANDLAND,3.3,2.3,23,7
2025-07-09 06:00:00,ST_RESIDENZ,3.0,3.0,20,10
2025-07-09 06:00:00,ST_TALAVERA,7.0,8.0,6,24
2025-07-09 07:00:00,ST_HUBANDLAND,1.3,3.3,10,20
2025-07-09 07:00:00,ST_RESIDENZ,2.0,4.0,21,9
2025-07-09 07:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-09 08:00:00,ST_HUBANDLAND,18.900000000000002,19.900000000000002,19,11
2025-07-09 08:00:00,ST_RESIDENZ,15.0,17.0,12,18
2025-07-09 08:00:00,ST_TALAVERA,7.0,8.0,10,20
2025-07-09 09:00:00,ST_HUBANDLAND,19.900000000000002,17.900000000000002,14,16
2025-07-09 09:00:00,ST_RESIDENZ,14.0,17.0,15,15
2025-07-09 09:00:00,ST_TALAVERA,7.0,8.0,10,20
2025-07-09 10:00:00,ST_HUBANDLAND,17.900000000000002,19.900000000000002,21,9
2025-07-09 10:00:00,ST_RESIDENZ,14.0,14.0,6,24
2025-07-09 10:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-09 11:00:00,ST_HUBANDLAND,19.900000000000002,17.900000000000002,5,25
2025-07-09 11:00:00,ST_RESIDENZ,17.0,16.0,12,18
2025-07-09 11:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-09 12:00:00,ST_HUBANDLAND,17.900000000000002,18.900000000000002,11,19
2025-07-09 12:00:00,ST_RESIDENZ,14.0,15.0,16,14
2025-07-09 12:00:00,ST_TALAVERA,7.0,8.0,9,21
2025-07-09 13:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,17,13
2025-07-09 13:00:00,ST_RESIDENZ,14.0,17.0,5,25
2025-07-09 13:00:00,ST_TALAVERA,7.0,8.0,11,19
2025-07-09 14:00:00,ST_HUBANDLAND,17.900000000000002,17.900000000000002,7,23
2025-07-09 14:00:00,ST_RESIDENZ,14.0,14.0,17,13
2025-07-09 14:00:00,ST_TALAVERA,7.0,66.0,6,24
2025-07-09 15:00:00,ST_HUBANDLAND,18.900000000000002,17.900000000000002,23,7
2025-07-09 15:00:00,ST_RESIDENZ,14.0,17.0,21,9
2025-07-09 15:00:00,ST_TALAVERA,7.0,66.0,21,9
2025-07-09 16:00:00,ST_HUBANDLAND,18.900000000000002,17.900000000000002,19,11
2025-07-09 16:00:00,ST_RESIDENZ,16.0,15.0,18,12
2025-07-09 16:00:00,ST_TALAVERA,7.0,66.0,17,13
2025-07-09 17:00:00,ST_HUBANDLAND,19.900000000000002,17.900000000000002,9,21
2025-07-09 17:00:00,ST_RESIDENZ,16.0,16.0,18,12
2025-07-09 17:00:00,ST_TALAVERA,7.0,66.0,20,10
2025-07-09 18:00:00,ST_HUBANDLAND,16.900000000000002,18.900000000000002,15,15
2025-07-09 18:00:00,ST_RESIDENZ,14.0,15.0,20,10
2025-07-09 18:00:00,ST_TALAVERA,7.0,66.0,24,6
2025-07-09 19:00:00,ST_HUBANDLAND,18.900000000000002,19.900000000000002,22,8
2025-07-09 19:00:00,ST_RESIDENZ,17.0,16.0,21,9
2025-07-09 19:00:00,ST_TALAVERA,7.0,8.0,6,24
2025-07-09 20:00:00,ST_HUBANDLAND,19.900000000000002,19.900000000000002,7,23
2025-07-09 20:00:00,ST_RESIDENZ,16.0,16.0,10,20
2025-07-09 20:00:00,ST_TALAVERA,7.0,8.0,9,21
2025-07-09 21:00:00,ST_HUBANDLAND,1.3,1.3,10,20
2025-07-09 21:00:00,ST_RESIDENZ,1.0,3.0,11,19
2025-07-09 21:00:00,ST_TALAVERA,72.0,8.0,22,8
2025-07-09 22:00:00,ST_HUBANDLAND,1.3,4.3,7,23
2025-07-09 22:00:00,ST_RESIDENZ,3.0,4.0,5,25
2025-07-09 22:00:00,ST_TALAVERA,72.0,8.0,11,19
2025-07-09 23:00:00,ST_HUBANDLAND,4.3,1.3,9,21
2025-07-09 23:00:00,ST_RESIDENZ,2.0,2.0,19,11
2025-07-09 23:00:00,ST_TALAVERA,72.0,8.0,15,15
2025-07-10 00:00:00,ST_HUBANDLAND,3.3,2.3,13,17
2025-07-10 00:00:00,ST_RESIDENZ,3.0,4.0,24,6
2025-07-10 00:00:00,ST_TALAVERA,72.0,8.0,15,15
2025-07-10 01:00:00,ST_HUBANDLAND,3.3,3.3,23,7
2025-07-10 01:00:00,ST_RESIDENZ,3.0,2.0,22,8
2025-07-10 01:00:00,ST_TALAVERA,72.0,8.0,21,9
2025-07-10 02:00:00,ST_HUBANDLAND,4.3,3.3,17,13
2025-07-10 02:00:00,ST_RESIDENZ,4.0,1.0,17,13
2025-07-10 02:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-10 03:00:00,ST_HUBANDLAND,3.3,2.3,10,20
2025-07-10 03:00:00,ST_RESIDENZ,3.0,1.0,6,24
2025-07-10 03:00:00,ST_TALAVERA,7.0,8.0,17,13
2025-07-10 04:00:00,ST_HUBANDLAND,4.3,1.3,15,15
2025-07-10 04:00:00,ST_RESIDENZ,4.0,2.0,23,7
2025-07-10 04:00:00,ST_TALAVERA,7.0,8.0,9,21
2025-07-10 05:00:00,ST_HUBANDLAND,3.3,2.3,18,12
2025-07-10 05:00:00,ST_RESIDENZ,2.0,2.0,19,11
2025-07-10 05:00:00,ST_TALAVERA,7.0,8.0,24,6
2025-07-10 06:00:00,ST_HUBANDLAND,3.3,3.3,10,20
2025-07-10 06:00:00,ST_RESIDENZ,1.0,2.0,16,14
2025-07-10 06:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-10 07:00:00,ST_HUBANDLAND,4.3,3.3,10,20
2025-07-10 07:00:00,ST_RESIDENZ,4.0,2.0,19,11
2025-07-10 07:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-10 08:00:00,ST_HUBANDLAND,19.900000000000002,19.900000000000002,21,9
2025-07-10 08:00:00,ST_RESIDENZ,16.0,16.0,22,8
2025-07-10 08:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-10 09:00:00,ST_HUBANDLAND,18.900000000000002,16.900000000000002,15,15
2025-07-10 09:00:00,ST_RESIDENZ,16.0,17.0,18,12
2025-07-10 09:00:00,ST_TALAVERA,7.0,8.0,18,12
2025-07-10 10:00:00,ST_HUBANDLAND,19.900000000000002,19.900000000000002,19,11
2025-07-10 10:00:00,ST_RESIDENZ,17.0,16.0,10,20
2025-07-10 10:00:00,ST_TALAVERA,7.0,8.0,10,20
2025-07-10 11:00:00,ST_HUBANDLAND,18.900000000000002,18.900000000000002,13,17
2025-07-10 11:00:00,ST_RESIDENZ,15.0,17.0,16,14
2025-07-10 11:00:00,ST_TALAVERA,7.0,8.0,6,24
2025-07-10 12:00:00,ST_HUBANDLAND,17.900000000000002,18.900000000000002,21,9
2025-07-10 12:00:00,ST_RESIDENZ,14.0,17.0,24,6
2025-07-10 12:00:00,ST_TALAVERA,7.0,8.0,18,12
2025-07-10 13:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,11,19
2025-07-10 13:00:00,ST_RESIDENZ,16.0,17.0,10,20
2025-07-10 13:00:00,ST_TALAVERA,7.0,8.0,20,10
2025-07-10 14:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,11,19
2025-07-10 14:00:00,ST_RESIDENZ,15.0,16.0,13,17
2025-07-10 14:00:00,ST_TALAVERA,7.0,66.0,24,6
2025-07-10 15:00:00,ST_HUBANDLAND,18.900000000000002,18.900000000000002,5,25
2025-07-10 15:00:00,ST_RESIDENZ,14.0,15.0,8,22
2025-07-10 15:00:00,ST_TALAVERA,7.0,66.0,17,13
2025-07-10 16:00:00,ST_HUBANDLAND,16.900000000000002,19.900000000000002,12,18
2025-07-10 16:00:00,ST_RESIDENZ,14.0,16.0,21,9
2025-07-10 16:00:00,ST_TALAVERA,7.0,66.0,19,11
2025-07-10 17:00:00,ST_HUBANDLAND,18.900000000000002,19.900000000000002,9,21
2025-07-10 17:00:00,ST_RESIDENZ,16.0,16.0,6,24
2025-07-10 17:00:00,ST_TALAVERA,7.0,66.0,16,14
2025-07-10 18:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,23,7
2025-07-10 18:00:00,ST_RESIDENZ,17.0,17.0,20,10
2025-07-10 18:00:00,ST_TALAVERA,7.0,66.0,13,17
2025-07-10 19:00:00,ST_HUBANDLAND,17.900000000000002,18.900000000000002,12,18
2025-07-10 19:00:00,ST_RESIDENZ,16.0,14.0,18,12
2025-07-10 19:00:00,ST_TALAVERA,7.0,8.0,22,8
2025-07-10 20:00:00,ST_HUBANDLAND,16.900000000000002,17.900000000000002,21,9
2025-07-10 20:00:00,ST_RESIDENZ,16.0,14.0,12,18
2025-07-10 20:00:00,ST_TALAVERA,7.0,8.0,18,12
2025-07-10 21:00:00,ST_HUBANDLAND,1.3,1.3,23,7
2025-07-10 21:00:00,ST_RESIDENZ,3.0,3.0,18,12
2025-07-10 21:00:00,ST_TALAVERA,72.0,8.0,24,6
2025-07-10 22:00:00,ST_HUBANDLAND,4.3,2.3,16,14
2025-07-10 22:00:00,ST_RESIDENZ,2.0,4.0,6,24
2025-07-10 22:00:00,ST_TALAVERA,72.0,8.0,8,22
2025-07-10 23:00:00,ST_HUBANDLAND,2.3,4.3,19,11
2025-07-10 23:00:00,ST_RESIDENZ,4.0,3.0,20,10
2025-07-10 23:00:00,ST_TALAVERA,72.0,8.0,12,18
2025-07-11 00:00:00,ST_HUBANDLAND,2.3,4.3,8,22
2025-07-11 00:00:00,ST_RESIDENZ,2.0,3.0,8,22
2025-07-11 00:00:00,ST_TALAVERA,72.0,8.0,12,18
2025-07-11 01:00:00,ST_HUBANDLAND,2.3,2.3,16,14
2025-07-11 01:00:00,ST_RESIDENZ,3.0,2.0,5,25
2025-07-11 01:00:00,ST_TALAVERA,72.0,8.0,20,10
2025-07-11 02:00:00,ST_HUBANDLAND,4.3,4.3,17,13
2025-07-11 02:00:00,ST_RESIDENZ,4.0,4.0,24,6
2025-07-11 02:00:00,ST_TALAVERA,7.0,8.0,14,16
2025-07-11 03:00:00,ST_HUBANDLAND,1.3,4.3,18,12
2025-07-11 03:00:00,ST_RESIDENZ,1.0,1.0,18,12
2025-07-11 03:00:00,ST_TALAVERA,7.0,8.0,21,9
2025-07-11 04:00:00,ST_HUBANDLAND,1.3,1.3,9,21
2025-07-11 04:00:00,ST_RESIDENZ,4.0,1.0,12,18
2025-07-11 04:00:00,ST_TALAVERA,7.0,8.0,5,25
2025-07-11 05:00:00,ST_HUBANDLAND,2.3,2.3,20,10
2025-07-11 05:00:00,ST_RESIDENZ,3.0,1.0,7,23
2025-07-11 05:00:00,ST_TALAVERA,7.0,8.0,22,8
2025-07-11 06:00:00,ST_HUBANDLAND,4.3,1.3,11,19
2025-07-11 06:00:00,ST_RESIDENZ,4.0,3.0,9,21
2025-07-11 06:00:00,ST_TALAVERA,7.0,8.0,14,16
2025-07-11 07:00:00,ST_HUBANDLAND,4.3,2.3,19,11
2025-07-11 07:00:00,ST_RESIDENZ,1.0,4.0,10,20
2025-07-11 07:00:00,ST_TALAVERA,7.0,8.0,8,22
2025-07-11 08:00:00,ST_HUBANDLAND,19.900000000000002,16.900000000000002,17,13
2025-07-11 08:00:00,ST_RESIDENZ,14.0,15.0,12,18
2025-07-11 08:00:00,ST_TALAVERA,7.0,8.0,5,25
2025-07-11 09:00:00,ST_HUBANDLAND,3.0,3.0,20,10
2025-07-11 09:00:00,ST_RESIDENZ,3.0,2.0,10,20
2025-07-11 09:00:00,ST_TALAVERA,1.0,1.0,8,22
2025-07-11 10:00:00,ST_HUBANDLAND,19.900000000000002,18.900000000000002,16,14
