timestamp,sensor_id,vehicle_count,truck_ratio,temperature,precipitation,wind_speed,pm10_density
2025-07-08 05:00:00,BP_02,10,0.081,12.0,0.0,9.0,17.8
2025-07-08 05:00:00,RR_01,55,0.108,14.5,0.0,11.8,26.1
2025-07-08 06:00:00,BP_02,619,0.12,15.4,0.0,5.7,48.6
2025-07-08 06:00:00,RR_01,608,0.129,16.4,0.2,12.1,43.0
2025-07-08 07:00:00,BP_02,905,0.115,16.5,0.0,12.8,45.2
2025-07-08 07:00:00,RR_01,964,0.133,15.2,0.0,2.4,57.8
2025-07-08 08:00:00,BP_02,1075,0.126,19.9,0.0,13.9,63.7
2025-07-08 08:00:00,RR_01,1100,0.127,18.5,1.4,11.9,53.5
2025-07-08 09:00:00,BP_02,952,0.118,22.8,0.0,15.5,46.8
2025-07-08 09:00:00,RR_01,995,0.109,23.5,0.0,8.6,53.9
2025-07-08 10:00:00,BP_02,518,0.12,23.9,0.0,21.6,36.9
2025-07-08 10:00:00,RR_01,581,0.115,22.2,0.0,9.5,42.5
2025-07-08 11:00:00,BP_02,301,0.117,25.2,0.0,1.1,33.2
2025-07-08 11:00:00,RR_01,522,0.125,24.3,0.0,19.2,31.1
2025-07-08 12:00:00,BP_02,298,0.119,23.6,0.0,11.7,31.8
2025-07-08 12:00:00,RR_01,359,0.108,25.8,0.0,5.7,37.2
2025-07-08 13:00:00,BP_02,417,0.137,23.8,0.0,18.0,41.1
2025-07-08 13:00:00,RR_01,321,0.127,23.2,0.0,16.1,31.2
2025-07-08 14:00:00,BP_02,473,0.144,22.8,0.0,11.4,37.5
2025-07-08 14:00:00,RR_01,447,0.118,23.8,0.0,10.6,29.6
2025-07-08 15:00:00,BP_02,842,0.124,21.7,0.0,0.3,63.8
2025-07-08 15:00:00,RR_01,786,0.116,20.1,0.0,10.6,43.8
2025-07-08 16:00:00,BP_02,1121,0.119,22.0,0.0,5.5,60.1
2025-07-08 16:00:00,RR_01,1050,0.127,19.1,0.0,16.0,52.1
2025-07-08 17:00:00,BP_02,1214,0.104,17.1,0.0,13.6,61.0
2025-07-08 17:00:00,RR_01,1235,0.124,18.1,0.0,13.7,67.6
2025-07-08 18:00:00,BP_02,1078,0.112,13.3,0.0,13.5,55.6
2025-07-08 18:00:00,RR_01,1085,0.116,12.6,0.0,14.9,56.2
2025-07-08 19:00:00,BP_02,776,0.089,13.2,0.0,15.4,43.1
2025-07-08 19:00:00,RR_01,758,0.102,13.1,2.4,16.8,36.2
2025-07-08 20:00:00,BP_02,508,0.083,12.0,2.5,8.1,30.4
2025-07-08 20:00:00,RR_01,458,0.079,10.0,0.0,10.3,35.0
2025-07-08 21:00:00,BP_02,344,0.084,6.0,0.0,13.3,26.9
2025-07-08 21:00:00,RR_01,286,0.096,8.8,0.0,8.9,24.5
2025-07-08 22:00:00,BP_02,301,0.106,9.3,0.0,7.3,37.9
2025-07-08 22:00:00,RR_01,291,0.096,6.7,0.0,6.6,36.3
2025-07-08 23:00:00,BP_02,248,0.09,6.0,0.0,13.3,25.2
2025-07-08 23:00:00,RR_01,345,0.087,7.4,2.1,7.9,30.0
2025-07-09 00:00:00,BP_02,10,0.091,6.6,0.0,12.3,20.6
2025-07-09 00:00:00,RR_01,40,0.093,5.2,0.0,26.7,13.6
2025-07-09 01:00:00,BP_02,85,0.083,7.5,0.0,7.9,17.4
2025-07-09 01:00:00,RR_01,10,0.077,4.7,0.0,18.2,20.7
2025-07-09 02:00:00,BP_02,37,0.102,7.8,0.0,19.8,16.3
2025-07-09 02:00:00,RR_01,38,0.099,6.5,0.0,5.2,20.3
2025-07-09 03:00:00,BP_02,30,0.088,7.8,0.0,3.5,29.2
2025-07-09 03:00:00,RR_01,49,0.088,8.7,0.0,5.4,18.7
2025-07-09 04:00:00,BP_02,51,0.085,11.8,0.0,11.3,15.9
2025-07-09 04:00:00,RR_01,10,0.085,10.1,0.0,14.4,16.0
2025-07-09 05:00:00,BP_02,10,0.074,12.8,0.0,7.8,23.1
2025-07-09 05:00:00,RR_01,46,0.1,12.5,0.0,14.7,25.2
2025-07-09 06:00:00,BP_02,544,0.119,16.6,0.0,21.2,35.7
2025-07-09 06:00:00,RR_01,597,0.113,13.9,0.0,14.7,33.0
2025-07-09 07:00:00,BP_02,908,0.114,19.4,5.4,15.0,47.5
2025-07-09 07:00:00,RR_01,865,0.106,16.6,0.0,10.7,37.0
2025-07-09 08:00:00,BP_02,1168,0.137,18.4,0.0,8.8,61.0
2025-07-09 08:00:00,RR_01,1117,0.104,17.9,0.0,11.4,53.5
2025-07-09 09:00:00,BP_02,864,0.138,23.3,0.0,10.6,50.2
2025-07-09 09:00:00,RR_01,951,0.126,24.7,0.0,13.6,54.1
2025-07-09 10:00:00,BP_02,463,0.108,23.4,0.0,21.3,29.6
2025-07-09 10:00:00,RR_01,648,0.107,21.8,0.0,12.4,45.9
2025-07-09 11:00:00,BP_02,360,0.109,24.9,0.0,7.3,38.9
2025-07-09 11:00:00,RR_01,439,0.138,23.6,0.0,0.9,42.4
2025-07-09 12:00:00,BP_02,385,0.117,25.2,0.0,3.2,37.3
2025-07-09 12:00:00,RR_01,259,0.099,23.9,0.0,10.9,27.6
2025-07-09 13:00:00,BP_02,277,0.112,24.8,0.0,13.5,37.2
2025-07-09 13:00:00,RR_01,317,0.137,26.0,0.0,7.7,41.7
2025-07-09 14:00:00,BP_02,441,0.122,25.9,0.0,13.6,37.3
2025-07-09 14:00:00,RR_01,526,0.122,23.2,0.0,12.9,31.5
2025-07-09 15:00:00,BP_02,775,0.117,20.0,0.0,15.3,42.3
2025-07-09 15:00:00,RR_01,787,0.119,23.9,0.0,26.9,37.9
2025-07-09 16:00:00,BP_02,1190,0.123,17.4,0.0,15.4,61.7
2025-07-09 16:00:00,RR_01,1087,0.115,19.0,0.0,13.8,55.3
2025-07-09 17:00:00,BP_02,1132,0.13,14.7,0.0,20.9,56.6
2025-07-09 17:00:00,RR_01,1392,0.124,18.0,0.0,10.4,68.2
2025-07-09 18:00:00,BP_02,991,0.109,16.6,0.0,3.4,49.5
2025-07-09 18:00:00,RR_01,1090,0.12,13.7,0.0,16.6,51.8
2025-07-09 19:00:00,BP_02,779,0.1,11.3,0.0,6.0,43.2
2025-07-09 19:00:00,RR_01,818,0.101,15.6,0.0,14.4,44.6
2025-07-09 20:00:00,BP_02,561,0.083,10.2,0.0,15.3,33.7
2025-07-09 20:00:00,RR_01,548,0.091,8.2,0.0,14.1,25.4
2025-07-09 21:00:00,BP_02,331,0.111,7.8,0.0,6.5,28.7
2025-07-09 21:00:00,RR_01,395,0.092,8.4,0.0,15.0,27.8
2025-07-09 22:00:00,BP_02,232,0.106,5.0,0.0,4.7,40.7
2025-07-09 22:00:00,RR_01,298,0.086,7.3,0.0,22.3,24.9
2025-07-09 23:00:00,BP_02,323,0.089,6.6,0.0,21.3,28.0
2025-07-09 23:00:00,RR_01,340,0.089,6.0,0.0,6.3,28.8
2025-07-10 00:00:00,BP_02,60,0.08,4.8,0.0,3.9,24.4
2025-07-10 00:00:00,RR_01,10,0.093,4.7,0.0,14.4,19.5
2025-07-10 01:00:00,BP_02,118,0.078,5.0,0.0,10.2,21.4
2025-07-10 01:00:00,RR_01,18,0.073,5.1,0.8,7.4,22.4
2025-07-10 02:00:00,BP_02,62,0.099,6.7,0.0,11.7,20.5
2025-07-10 02:00:00,RR_01,10,0.077,6.4,0.0,14.8,15.8
2025-07-10 03:00:00,BP_02,71,0.09,9.0,0.0,18.5,10.8
2025-07-10 03:00:00,RR_01,34,0.097,7.7,0.0,7.4,24.6
2025-07-10 04:00:00,BP_02,18,0.099,8.6,5.4,2.7,19.1
2025-07-10 04:00:00,RR_01,147,0.092,11.4,0.0,9.9,21.6
2025-07-10 05:00:00,BP_02,160,0.112,13.7,0.0,14.1,33.8
2025-07-10 05:00:00,RR_01,10,0.088,15.7,0.0,10.5,19.8
2025-07-10 06:00:00,BP_02,574,0.112,17.2,0.0,7.5,48.2
2025-07-10 06:00:00,RR_01,628,0.12,14.2,0.0,16.9,42.2
2025-07-10 07:00:00,BP_02,892,0.108,15.4,0.0,15.1,44.9
2025-07-10 07:00:00,RR_01,842,0.123,15.5,0.0,16.6,47.3
2025-07-10 08:00:00,BP_02,1190,0.122,20.4,0.0,7.5,65.2
2025-07-10 08:00:00,RR_01,1076,0.115,19.9,0.0,5.8,55.8
2025-07-10 09:00:00,BP_02,849,0.131,21.6,0.0,19.9,48.3
2025-07-10 09:00:00,RR_01,977,0.112,25.9,0.1,12.3,52.5
2025-07-10 10:00:00,BP_02,502,0.111,24.7,0.0,7.5,42.1
2025-07-10 10:00:00,RR_01,597,0.122,22.5,0.0,8.5,46.2
2025-07-10 11:00:00,BP_02,392,0.12,22.8,4.8,0.3,35.3
2025-07-10 11:00:00,RR_01,332,0.11,27.1,0.0,5.7,27.1
2025-07-10 12:00:00,BP_02,328,0.134,27.4,2.0,8.1,29.6
2025-07-10 12:00:00,RR_01,292,0.124,27.5,0.0,10.9,37.8
2025-07-10 13:00:00,BP_02,352,0.104,22.2,0.0,10.7,37.4
2025-07-10 13:00:00,RR_01,398,0.103,23.8,0.0,10.5,32.7
2025-07-10 14:00:00,BP_02,550,0.122,23.3,0.0,17.4,29.5
2025-07-10 14:00:00,RR_01,464,0.13,24.5,0.0,24.1,34.2
2025-07-10 15:00:00,BP_02,716,0.115,22.7,6.3,5.7,46.8
2025-07-10 15:00:00,RR_01,772,0.125,24.5,0.0,14.2,50.8
2025-07-10 16:00:00,BP_02,1065,0.121,19.0,0.0,5.8,57.1
2025-07-10 16:00:00,RR_01,1064,0.123,19.4,0.0,5.1,53.6
2025-07-10 17:00:00,BP_02,1181,0.127,16.3,0.0,16.8,55.4
2025-07-10 17:00:00,RR_01,1167,0.13,17.3,0.0,9.2,58.2
2025-07-10 18:00:00,BP_02,1017,0.122,15.3,0.0,5.1,58.9
2025-07-10 18:00:00,RR_01,1169,0.137,14.1,0.0,17.1,56.8
2025-07-10 19:00:00,BP_02,758,0.08,12.5,0.0,11.1,39.1
2025-07-10 19:00:00,RR_01,793,0.1,10.9,0.0,22.4,36.5
2025-07-10 20:00:00,BP_02,543,0.085,10.0,0.0,11.2,37.5
2025-07-10 20:00:00,RR_01,399,0.072,9.0,0.0,4.1,40.5
2025-07-10 21:00:00,BP_02,468,0.104,9.2,0.0,13.1,35.5
2025-07-10 21:00:00,RR_01,371,0.077,6.1,1.0,2.6,30.6
2025-07-10 22:00:00,BP_02,342,0.093,5.7,0.0,8.3,40.7
2025-07-10 22:00:00,RR_01,280,0.084,6.4,1.5,21.4,20.6
2025-07-10 23:00:00,BP_02,176,0.098,5.8,0.0,7.4,22.8
2025-07-10 23:00:00,RR_01,344,0.09,4.2,0.0,13.9,30.0
2025-07-11 00:00:00,BP_02,28,0.093,4.2,0.0,13.7,20.3
2025-07-11 00:00:00,RR_01,10,0.095,5.4,0.0,7.7,18.0
2025-07-11 01:00:00,BP_02,32,0.098,4.1,0.0,7.5,25.7
2025-07-11 01:00:00,RR_01,24,0.083,3.0,0.0,14.7,16.7
2025-07-11 02:00:00,BP_02,76,0.086,5.9,0.0,5.2,24.0
2025-07-11 02:00:00,RR_01,55,0.092,6.8,0.0,1.2,28.4
2025-07-11 03:00:00,BP_02,39,0.082,7.2,0.0,18.1,11.6
2025-07-11 03:00:00,RR_01,73,0.082,9.2,1.5,12.0,19.7
2025-07-11 04:00:00,BP_02,94,0.098,9.3,0.0,14.4,27.4
2025-07-11 04:00:00,RR_01,10,0.084,7.0,0.0,13.6,18.2
2025-07-11 05:00:00,BP_02,58,0.101,14.2,0.4,20.8,19.8
2025-07-11 05:00:00,RR_01,21,0.076,13.0,0.0,16.6,14.3
2025-07-11 06:00:00,BP_02,672,0.111,14.6,0.4,15.9,35.5
2025-07-11 06:00:00,RR_01,570,0.111,16.8,0.0,6.9,35.9
2025-07-11 07:00:00,BP_02,901,0.114,16.6,0.0,5.7,54.6
2025-07-11 07:00:00,RR_01,890,0.106,15.8,0.0,12.4,49.5
2025-07-11 08:00:00,BP_02,1107,0.118,20.0,0.0,12.5,62.9
2025-07-11 08:00:00,RR_01,1188,0.11,22.5,0.0,7.4,67.2
2025-07-11 09:00:00,BP_02,964,0.136,22.2,0.0,6.9,56.6
2025-07-11 09:00:00,RR_01,943,0.131,22.7,7.5,13.3,52.4
2025-07-11 10:00:00,BP_02,565,0.126,21.9,0.0,3.7,45.2
2025-07-11 10:00:00,RR_01,531,0.111,22.6,0.0,7.5,41.4
2025-07-11 11:00:00,BP_02,347,0.107,24.2,0.8,9.8,39.6
2025-07-11 11:00:00,RR_01,432,0.146,24.6,0.0,10.0,43.3
2025-07-11 12:00:00,BP_02,297,0.119,24.5,1.3,16.9,25.9
2025-07-11 12:00:00,RR_01,434,0.125,25.8,2.9,7.0,34.4
2025-07-11 13:00:00,BP_02,326,0.118,24.4,0.0,13.4,39.2
2025-07-11 13:00:00,RR_01,415,0.122,24.8,0.0,15.3,41.3
2025-07-11 14:00:00,BP_02,527,0.108,24.7,0.0,5.0,45.2
2025-07-11 14:00:00,RR_01,424,0.111,24.5,0.0,16.3,33.7
2025-07-11 15:00:00,BP_02,670,0.119,22.3,0.0,9.6,40.9
2025-07-11 15:00:00,RR_01,737,0.127,20.7,0.0,10.8,53.5
2025-07-11 16:00:00,BP_02,984,0.117,21.8,0.0,11.3,50.2
2025-07-11 16:00:00,RR_01,1125,0.114,20.3,0.0,12.2,53.4
2025-07-11 17:00:00,BP_02,1293,0.116,17.6,0.0,3.6,63.8
2025-07-11 17:00:00,RR_01,1164,0.121,15.5,0.7,4.8,69.3
2025-07-11 18:00:00,BP_02,1025,0.116,17.7,0.0,15.6,44.5
2025-07-11 18:00:00,RR_01,1084,0.146,14.8,0.0,10.5,62.9
2025-07-11 19:00:00,BP_02,772,0.105,11.7,0.0,10.9,46.4
2025-07-11 19:00:00,RR_01,800,0.089,11.1,1.5,11.7,46.0
2025-07-11 20:00:00,BP_02,426,0.086,8.8,0.0,5.0,32.1
2025-07-11 20:00:00,RR_01,454,0.101,8.9,0.0,25.1,29.1
2025-07-11 21:00:00,BP_02,367,0.09,8.7,0.0,4.8,35.6
2025-07-11 21:00:00,RR_01,359,0.083,9.8,0.9,6.4,31.5
2025-07-11 22:00:00,BP_02,278,0.089,8.4,0.0,17.5,20.1
2025-07-11 22:00:00,RR_01,151,0.09,8.0,0.0,19.3,25.5
2025-07-11 23:00:00,BP_02,224,0.085,3.3,0.0,10.1,30.6
2025-07-11 23:00:00,RR_01,251,0.108,6.3,0.0,17.0,27.6
2025-07-12 00:00:00,BP_02,81,0.031,4.7,0.0,18.0,15.1
2025-07-12 00:00:00,RR_01,10,0.024,3.4,0.0,13.4,5.0
2025-07-12 01:00:00,BP_02,74,0.031,4.4,0.0,19.9,8.2
2025-07-12 01:00:00,RR_01,10,0.048,4.9,7.3,20.8,6.2
2025-07-12 02:00:00,BP_02,10,0.031,6.6,0.0,17.1,11.9
2025-07-12 02:00:00,RR_01,96,0.037,8.2,0.0,13.9,14.6
2025-07-12 03:00:00,BP_02,65,0.021,7.9,0.8,9.3,15.2
2025-07-12 03:00:00,RR_01,10,0.024,8.1,0.0,13.9,12.5
2025-07-12 04:00:00,BP_02,111,0.028,12.0,0.0,0.5,27.4
2025-07-12 04:00:00,RR_01,10,0.036,13.5,0.0,11.7,13.5
2025-07-12 05:00:00,BP_02,61,0.038,12.2,0.0,13.6,10.5
2025-07-12 05:00:00,RR_01,29,0.04,13.0,0.0,18.1,16.5
2025-07-12 06:00:00,BP_02,468,0.058,17.1,0.0,22.5,24.1
2025-07-12 06:00:00,RR_01,516,0.066,15.3,3.0,17.5,21.8
2025-07-12 07:00:00,BP_02,782,0.062,17.1,0.0,11.8,37.4
2025-07-12 07:00:00,RR_01,701,0.044,17.1,0.0,8.9,37.4
2025-07-12 08:00:00,BP_02,982,0.062,21.4,2.1,2.1,51.0
2025-07-12 08:00:00,RR_01,1008,0.053,20.2,0.0,5.4,41.6
2025-07-12 09:00:00,BP_02,754,0.064,22.4,0.0,8.6,43.1
2025-07-12 09:00:00,RR_01,773,0.058,21.8,0.0,11.0,42.7
2025-07-12 10:00:00,BP_02,430,0.066,26.3,0.1,11.1,27.7
2025-07-12 10:00:00,RR_01,395,0.059,24.7,0.0,8.0,29.6
2025-07-12 11:00:00,BP_02,259,0.058,22.4,0.0,6.5,25.0
2025-07-12 11:00:00,RR_01,259,0.066,26.1,0.0,11.7,26.5
2025-07-12 12:00:00,BP_02,154,0.051,23.3,3.2,0.8,29.2
2025-07-12 12:00:00,RR_01,188,0.062,23.8,0.0,18.2,15.5
2025-07-12 13:00:00,BP_02,195,0.048,27.4,0.0,11.5,26.3
2025-07-12 13:00:00,RR_01,184,0.047,22.7,0.0,9.7,26.4
2025-07-12 14:00:00,BP_02,350,0.07,22.6,1.3,8.1,31.8
2025-07-12 14:00:00,RR_01,354,0.064,20.9,0.0,11.8,31.6
2025-07-12 15:00:00,BP_02,669,0.068,21.1,0.0,20.9,32.2
2025-07-12 15:00:00,RR_01,592,0.066,22.8,0.0,12.3,36.9
2025-07-12 16:00:00,BP_02,855,0.066,18.7,0.0,12.5,41.4
2025-07-12 16:00:00,RR_01,917,0.066,18.3,0.0,16.2,41.8
2025-07-12 17:00:00,BP_02,1087,0.068,19.3,0.0,14.3,50.8
2025-07-12 17:00:00,RR_01,1083,0.071,14.4,0.0,0.8,57.9
2025-07-12 18:00:00,BP_02,951,0.058,13.1,0.5,11.4,45.7
2025-07-12 18:00:00,RR_01,991,0.068,15.6,0.0,9.0,45.6
2025-07-12 19:00:00,BP_02,651,0.024,12.4,0.0,12.5,24.6
2025-07-12 19:00:00,RR_01,550,0.035,16.2,0.0,13.1,32.6
2025-07-12 20:00:00,BP_02,310,0.02,9.6,0.0,3.7,27.1
2025-07-12 20:00:00,RR_01,457,0.029,10.0,9.5,18.0,29.8
2025-07-12 21:00:00,BP_02,127,0.019,9.5,1.0,6.8,14.2
2025-07-12 21:00:00,RR_01,114,0.013,9.2,1.6,9.5,19.5
2025-07-12 22:00:00,BP_02,191,0.042,5.5,0.0,17.4,11.4
2025-07-12 22:00:00,RR_01,156,0.034,6.5,0.0,2.6,19.5
2025-07-12 23:00:00,BP_02,161,0.025,6.0,0.0,13.0,9.7
2025-07-12 23:00:00,RR_01,181,0.032,5.2,0.0,15.1,18.2
2025-07-13 00:00:00,BP_02,65,0.041,3.2,0.0,10.0,16.0
2025-07-13 00:00:00,RR_01,29,0.033,6.4,0.9,8.8,10.3
2025-07-13 01:00:00,BP_02,10,0.028,8.8,0.0,14.4,7.4
2025-07-13 01:00:00,RR_01,10,0.017,4.9,0.0,6.1,16.6
2025-07-13 02:00:00,BP_02,53,0.023,6.0,0.1,14.5,5.0
2025-07-13 02:00:00,RR_01,10,0.019,6.7,0.0,8.9,14.9
2025-07-13 03:00:00,BP_02,67,0.019,7.9,0.0,22.0,6.9
2025-07-13 03:00:00,RR_01,10,0.041,8.4,0.0,11.1,7.2
2025-07-13 04:00:00,BP_02,11,0.024,12.5,0.0,12.8,9.8
2025-07-13 04:00:00,RR_01,10,0.03,9.0,0.0,9.0,9.8
2025-07-13 05:00:00,BP_02,44,0.044,11.5,1.9,6.7,17.7
2025-07-13 05:00:00,RR_01,65,0.037,13.9,0.0,1.0,19.8
2025-07-13 06:00:00,BP_02,463,0.049,17.5,0.0,11.4,26.6
2025-07-13 06:00:00,RR_01,462,0.06,14.7,0.0,16.5,26.6
2025-07-13 07:00:00,BP_02,731,0.081,17.0,0.0,15.0,46.5
2025-07-13 07:00:00,RR_01,738,0.06,16.5,0.3,18.4,30.3
2025-07-13 08:00:00,BP_02,976,0.052,21.0,0.0,17.0,44.1
2025-07-13 08:00:00,RR_01,994,0.069,20.8,3.3,15.3,47.0
2025-07-13 09:00:00,BP_02,854,0.067,21.2,0.0,3.9,44.7
2025-07-13 09:00:00,RR_01,788,0.055,20.7,0.0,6.3,43.1
2025-07-13 10:00:00,BP_02,445,0.059,21.6,0.0,13.3,28.5
2025-07-13 10:00:00,RR_01,485,0.061,23.7,0.0,11.0,30.6
2025-07-13 11:00:00,BP_02,163,0.057,25.3,0.8,7.5,28.6
2025-07-13 11:00:00,RR_01,268,0.055,24.6,0.0,12.0,20.6
2025-07-13 12:00:00,BP_02,144,0.047,26.0,0.0,9.2,24.2
2025-07-13 12:00:00,RR_01,137,0.056,26.6,0.0,15.0,22.5
2025-07-13 13:00:00,BP_02,125,0.059,22.7,0.0,16.2,12.1
2025-07-13 13:00:00,RR_01,186,0.057,25.4,0.0,15.3,26.4
2025-07-13 14:00:00,BP_02,415,0.048,23.2,0.0,15.7,21.5
2025-07-13 14:00:00,RR_01,388,0.062,23.6,0.0,8.3,28.0
2025-07-13 15:00:00,BP_02,650,0.043,23.9,0.0,8.6,32.2
2025-07-13 15:00:00,RR_01,642,0.055,23.3,0.7,12.4,32.2
2025-07-13 16:00:00,BP_02,886,0.061,20.9,1.3,11.2,41.5
2025-07-13 16:00:00,RR_01,910,0.073,22.1,0.0,14.3,45.9
2025-07-13 17:00:00,BP_02,979,0.054,17.0,0.8,9.3,43.8
2025-07-13 17:00:00,RR_01,1055,0.051,18.4,0.0,19.3,41.7
2025-07-13 18:00:00,BP_02,870,0.077,14.1,0.0,26.5,37.2
2025-07-13 18:00:00,RR_01,975,0.058,15.0,2.5,15.5,42.9
2025-07-13 19:00:00,BP_02,580,0.04,15.3,0.0,13.4,33.4
2025-07-13 19:00:00,RR_01,582,0.026,10.4,0.0,15.9,30.6
2025-07-13 20:00:00,BP_02,356,0.047,7.8,0.0,7.8,31.0
2025-07-13 20:00:00,RR_01,378,0.044,8.4,0.0,12.4,17.8
2025-07-13 21:00:00,BP_02,216,0.023,7.8,0.0,18.6,13.6
2025-07-13 21:00:00,RR_01,202,0.032,7.5,0.0,19.1,20.6
2025-07-13 22:00:00,BP_02,231,0.031,4.1,0.0,18.8,9.7
2025-07-13 22:00:00,RR_01,153,0.04,5.4,0.0,14.0,17.7
2025-07-13 23:00:00,BP_02,117,0.01,7.3,0.0,21.0,5.0
2025-07-13 23:00:00,RR_01,207,0.015,5.1,0.0,7.7,17.5
2025-07-14 00:00:00,BP_02,10,0.087,5.0,0.0,22.4,12.5
2025-07-14 00:00:00,RR_01,71,0.093,5.1,0.0,19.0,18.4
2025-07-14 01:00:00,BP_02,10,0.091,5.6,0.0,15.5,13.5
2025-07-14 01:00:00,RR_01,70,0.099,6.1,0.0,15.5,21.1
2025-07-14 02:00:00,BP_02,28,0.092,10.5,0.0,10.3,26.3
2025-07-14 02:00:00,RR_01,95,0.091,6.2,1.5,9.8,16.9
2025-07-14 03:00:00,BP_02,10,0.09,7.0,0.0,11.0,15.9
2025-07-14 03:00:00,RR_01,31,0.101,8.7,0.0,9.6,29.2
2025-07-14 04:00:00,BP_02,16,0.091,12.6,0.0,10.5,23.6
2025-07-14 04:00:00,RR_01,65,0.085,10.1,0.0,13.5,20.6
2025-07-14 05:00:00,BP_02,15,0.063,11.8,0.0,10.0,11.3
2025-07-14 05:00:00,RR_01,22,0.104,9.4,0.0,14.3,22.8
2025-07-14 06:00:00,BP_02,643,0.123,14.6,0.0,18.2,42.6
2025-07-14 06:00:00,RR_01,610,0.143,13.6,0.0,13.0,47.8
2025-07-14 07:00:00,BP_02,893,0.125,21.5,2.8,12.0,50.2
2025-07-14 07:00:00,RR_01,916,0.116,17.4,0.0,13.6,45.5
2025-07-14 08:00:00,BP_02,1081,0.133,19.8,0.0,16.9,61.0
2025-07-14 08:00:00,RR_01,1104,0.116,18.2,0.0,20.5,53.7
2025-07-14 09:00:00,BP_02,958,0.124,20.0,0.0,15.4,46.4
2025-07-14 09:00:00,RR_01,952,0.135,23.0,0.0,17.4,50.0
2025-07-14 10:00:00,BP_02,566,0.119,24.1,0.0,6.5,40.8
2025-07-14 10:00:00,RR_01,553,0.136,26.0,0.0,13.0,44.8
2025-07-14 11:00:00,BP_02,407,0.131,24.4,0.0,3.4,39.7
2025-07-14 11:00:00,RR_01,491,0.115,26.5,0.0,16.7,26.7
2025-07-14 12:00:00,BP_02,345,0.096,25.6,0.9,5.8,33.4
2025-07-14 12:00:00,RR_01,278,0.116,24.7,0.0,6.8,33.5
2025-07-14 13:00:00,BP_02,371,0.115,24.5,0.0,9.9,33.6
2025-07-14 13:00:00,RR_01,303,0.117,26.9,0.0,14.0,28.7
2025-07-14 14:00:00,BP_02,444,0.112,27.0,0.0,12.7,34.1
2025-07-14 14:00:00,RR_01,558,0.107,23.9,1.2,21.0,35.8
2025-07-14 15:00:00,BP_02,823,0.12,22.9,2.4,8.8,48.3
2025-07-14 15:00:00,RR_01,801,0.111,21.6,0.0,10.9,48.8
2025-07-14 16:00:00,BP_02,1172,0.098,18.4,0.0,15.5,45.9
2025-07-14 16:00:00,RR_01,1093,0.11,19.1,0.0,7.8,54.3
2025-07-14 17:00:00,BP_02,1200,0.133,17.8,0.0,9.4,66.2
2025-07-14 17:00:00,RR_01,1231,0.112,17.1,0.0,8.7,58.2
2025-07-14 18:00:00,BP_02,1009,0.118,13.8,0.0,13.3,64.2
2025-07-14 18:00:00,RR_01,1061,0.12,14.4,0.0,6.6,57.5
2025-07-14 19:00:00,BP_02,763,0.093,12.0,0.0,12.6,43.9
2025-07-14 19:00:00,RR_01,717,0.092,12.7,0.0,8.1,39.9
2025-07-14 20:00:00,BP_02,550,0.092,8.6,0.0,20.7,27.6
2025-07-14 20:00:00,RR_01,504,0.106,10.2,0.0,10.1,41.2
2025-07-14 21:00:00,BP_02,331,0.103,11.1,0.0,7.1,29.6
2025-07-14 21:00:00,RR_01,328,0.08,7.9,0.0,5.0,30.5
2025-07-14 22:00:00,BP_02,307,0.071,5.3,0.0,23.0,23.7
2025-07-14 22:00:00,RR_01,362,0.1,7.0,0.0,12.1,20.2
2025-07-14 23:00:00,BP_02,319,0.091,6.4,3.7,9.0,32.5
2025-07-14 23:00:00,RR_01,294,0.088,7.1,0.0,16.5,24.6
2025-07-15 00:00:00,BP_02,90,0.101,4.5,0.0,5.3,26.0
2025-07-15 00:00:00,RR_01,10,0.09,6.4,0.0,7.5,18.2
2025-07-15 01:00:00,BP_02,68,0.089,3.6,0.0,10.9,25.3
2025-07-15 01:00:00,RR_01,13,0.097,3.1,0.0,19.6,10.7
2025-07-15 02:00:00,BP_02,70,0.08,6.6,0.0,28.2,5.0
2025-07-15 02:00:00,RR_01,50,0.079,2.5,2.5,14.6,13.7
2025-07-15 03:00:00,BP_02,10,0.084,8.5,0.0,16.5,20.1
2025-07-15 03:00:00,RR_01,10,0.094,9.3,0.0,17.2,18.4
2025-07-15 04:00:00,BP_02,51,0.086,10.8,0.0,15.0,20.3
2025-07-15 04:00:00,RR_01,10,0.092,7.9,0.0,8.7,27.3
2025-07-15 05:00:00,BP_02,10,0.083,8.5,0.1,16.0,13.3
2025-07-15 05:00:00,RR_01,50,0.095,12.1,0.0,16.3,21.0
2025-07-15 06:00:00,BP_02,636,0.118,13.1,0.0,8.2,38.4
2025-07-15 06:00:00,RR_01,606,0.123,13.2,0.0,6.5,42.3
2025-07-15 07:00:00,BP_02,980,0.135,19.0,0.0,13.6,54.3
2025-07-15 07:00:00,RR_01,897,0.145,14.9,0.0,16.5,52.9
2025-07-15 08:00:00,BP_02,1127,0.114,18.6,0.0,12.0,62.1
2025-07-15 08:00:00,RR_01,1076,0.114,20.8,0.0,12.9,52.7
2025-07-15 09:00:00,BP_02,904,0.115,22.4,0.0,21.0,44.5
2025-07-15 09:00:00,RR_01,934,0.115,23.2,0.0,14.8,46.6
2025-07-15 10:00:00,BP_02,584,0.125,21.8,3.5,11.5,38.4
